Seed, Total Flockability, RC Flockability, Solvability
9426,94,36,1
9427,88,30,1
9428,102,34,1
9429,104,40,1
9430,90,32,1
9431,96,36,1
9432,96,32,1
9433,88,40,1
9434,88,32,1
9435,100,46,1
9436,98,40,1
9437,108,36,1
9438,94,38,1
9439,94,36,1
9440,100,34,1
9441,94,50,1
9442,104,40,1
9443,116,50,1
9444,90,30,1
9445,100,46,1
9446,94,38,1
9447,96,44,1
9448,92,40,1
9449,100,46,1
9450,104,46,1
9451,104,44,0
9452,90,30,1
9453,96,34,1
9454,102,42,1
9455,86,36,1
9456,84,30,1
9457,90,30,1
9458,100,30,1
9459,108,40,1
9460,100,38,1
9461,98,38,1
9462,90,34,1
9463,98,36,1
9464,102,36,1
9465,90,28,1
9466,104,40,1
9467,100,38,1
9468,98,44,1
9469,96,42,1
9470,96,42,1
9471,92,38,1
9472,94,38,1
9473,90,36,1
9474,96,40,1
9475,98,42,1
9476,126,48,1
9477,100,40,1
9478,102,46,1
9479,102,46,1
9480,102,42,1
9481,112,48,1
9482,96,40,1
9483,94,38,1
9484,92,36,1
9485,106,42,1
9486,88,38,1
9487,92,42,1
9488,104,50,1
9489,94,38,1
9490,96,34,1
9491,96,38,1
9492,88,42,1
9493,100,44,1
9494,102,44,1
9495,82,34,1
9496,112,42,1
9497,96,28,1
9498,98,36,1
9499,112,48,1
9500,104,42,1
9501,84,28,1
9502,98,38,1
9503,104,48,1
9504,94,40,1
9505,108,46,1
9506,104,44,1
9507,104,42,1
9508,96,34,1
9509,86,42,1
9510,112,52,1
9511,82,38,1
9512,80,28,1
9513,96,38,1
9514,98,28,1
9515,92,34,1
9516,106,54,1
9517,90,36,1
9518,116,56,1
9519,94,28,1
9520,86,34,1
9521,86,40,1
9522,114,48,1
9523,102,42,1
9524,102,36,1
9525,98,44,1
9526,86,44,1
9527,110,40,1
9528,86,30,1
9529,96,38,1
9530,92,46,1
9531,94,38,1
9532,94,42,1
9533,112,46,1
9534,94,40,1
9535,84,34,1
9536,96,40,1
9537,98,46,1
9538,92,28,1
9539,102,40,1
9540,98,38,1
9541,94,36,1
9542,84,30,1
9543,92,38,1
9544,100,36,1
9545,112,46,1
9546,102,46,1
9547,102,38,1
9548,100,32,1
9549,104,46,1
9550,90,42,1
9551,84,32,1
9552,96,36,1
9553,92,30,1
9554,102,42,1
9555,104,50,1
9556,90,34,1
9557,88,36,1
9558,88,40,1
9559,94,36,1
9560,94,44,1
9561,100,38,1
9562,96,38,1
9563,94,44,1
9564,90,42,1
9565,100,36,1
9566,96,36,1
9567,90,38,1
9568,96,44,1
9569,100,38,1
9570,106,42,1
9571,98,36,1
9572,92,34,1
9573,88,44,1
9574,92,38,1
9575,92,32,1
9576,100,34,1
9577,88,34,1
9578,94,34,1
9579,78,32,1
9580,94,34,1
9581,90,32,1
9582,106,38,1
9583,94,34,1
9584,90,28,1
9585,84,34,1
9586,92,46,1
9587,96,36,1
9588,100,34,1
9589,94,38,1
9590,106,38,1
9591,90,30,1
9592,102,48,1
9593,90,30,1
9594,88,34,1
9595,88,38,1
9596,86,38,1
9597,100,48,1
9598,104,42,1
9599,100,44,1
9600,90,34,1
9601,84,34,1
9602,82,40,1
9603,92,40,1
9604,106,40,1
9605,88,26,1
9606,88,38,1
9607,88,36,1
9608,100,34,1
9609,84,28,1
9610,96,34,1
9611,96,36,1
9612,112,46,1
9613,100,34,1
9614,108,42,1
9615,112,44,1
9616,104,38,1
9617,88,42,1
9618,96,32,1
9619,110,42,1
9620,82,30,1
9621,92,26,1
9622,106,38,1
9623,112,36,1
9624,98,38,1
9625,96,52,1
9626,92,40,1
9627,94,32,1
9628,88,40,1
9629,116,44,1
9630,86,34,1
9631,104,50,1
9632,102,40,1
9633,90,40,1
9634,90,36,1
9635,94,26,1
9636,92,44,1
9637,86,36,1
9638,94,40,1
9639,94,48,1
9640,92,32,1
9641,92,30,1
9642,92,38,1
9643,86,36,1
9644,82,40,1
9645,90,38,1
9646,86,38,1
9647,94,38,1
9648,100,40,1
9649,84,36,1
9650,104,42,1
9651,102,40,1
9652,106,40,1
9653,92,28,1
9654,98,46,1
9655,98,38,1
9656,104,40,1
9657,100,40,1
9658,90,36,1
9659,80,40,1
9660,104,36,1
9661,124,48,1
9662,100,34,1
9663,104,42,1
9664,96,36,1
9665,92,30,1
9666,100,52,1
9667,98,30,1
9668,96,30,1
9669,92,28,1
9670,110,46,1
9671,100,44,1
9672,100,44,1
9673,96,40,1
9674,98,32,1
9675,94,38,1
9676,106,38,1
9677,92,36,1
9678,98,46,1
9679,84,36,1
9680,116,54,1
9681,92,44,1
9682,98,36,1
9683,86,38,1
9684,114,54,1
9685,108,32,1
9686,92,38,1
9687,106,40,1
9688,92,28,1
9689,84,38,1
9690,92,42,1
9691,100,40,1
9692,98,34,1
9693,96,28,1
9694,114,54,1
9695,90,36,1
9696,88,30,1
9697,110,42,1
9698,102,38,1
9699,102,42,1
9700,110,46,1
9701,86,28,1
9702,114,48,1
9703,96,44,1
9704,104,42,1
9705,106,44,1
9706,90,32,1
9707,88,34,1
9708,92,46,1
9709,104,44,1
9710,92,36,1
9711,90,30,1
9712,96,40,1
9713,98,48,1
9714,86,40,1
9715,84,34,1
9716,90,36,1
9717,94,40,1
9718,84,26,1
9719,106,46,1
9720,92,42,1
9721,100,32,1
9722,96,42,1
9723,96,36,1
9724,92,42,1
9725,96,42,1
9726,90,40,1
9727,96,48,1
9728,94,32,1
9729,92,32,1
9730,98,36,1
9731,86,38,1
9732,92,42,1
9733,84,38,1
9734,96,36,1
9735,108,46,1
9736,94,38,1
9737,92,30,1
9738,92,46,1
9739,96,54,1
9740,96,38,1
9741,90,34,1
9742,94,32,1
9743,96,40,1
9744,96,38,1
9745,112,44,1
9746,92,38,1
9747,86,36,1
9748,84,38,1
9749,98,38,1
9750,96,34,1
9751,96,36,1
9752,102,42,1
9753,104,30,1
9754,94,32,1
9755,94,36,1
9756,106,32,1
9757,88,36,1
9758,102,46,1
9759,90,42,1
9760,98,44,1
9761,106,50,1
9762,96,30,1
9763,96,36,1
9764,102,36,1
9765,86,32,1
9766,104,48,1
9767,92,40,1
9768,94,38,1
9769,102,42,1
9770,94,28,1
9771,92,36,1
9772,104,42,1
9773,90,28,1
9774,98,36,1
9775,84,34,1
9776,102,50,1
9777,128,44,1
9778,100,36,1
9779,94,46,1
9780,92,28,1
9781,86,36,1
9782,94,36,1
9783,96,34,1
9784,108,46,1
9785,94,40,1
9786,98,46,1
9787,100,40,1
9788,90,32,1
9789,96,40,1
9790,108,52,1
9791,112,46,1
9792,96,36,1
9793,98,42,1
9794,82,32,1
9795,88,28,1
9796,94,40,1
9797,100,42,1
9798,96,40,1
9799,90,28,1
9800,90,42,1
9801,90,50,1
9802,88,30,1
9803,100,38,1
9804,92,34,1
9805,86,30,1
9806,102,40,1
9807,92,34,1
9808,90,36,1
9809,94,36,1
9810,100,46,1
9811,106,38,1
9812,100,42,1
9813,92,36,1
9814,92,26,1
9815,96,34,1
9816,98,32,1
9817,102,48,1
9818,104,44,1
9819,108,46,1
9820,98,50,1
9821,94,34,1
9822,108,42,1
9823,90,36,1
9824,110,38,1
9825,100,40,1
9826,110,38,1
9827,100,32,1
9828,116,48,1
9829,102,46,1
9830,100,28,1
9831,100,40,1
9832,108,34,1
9833,106,44,1
9834,108,38,1
9835,98,38,1
9836,90,34,1
9837,90,46,1
9838,86,30,1
9839,86,32,1
9840,88,40,1
9841,96,34,1
9842,108,40,1
9843,90,36,1
9844,98,42,1
9845,102,46,1
9846,88,34,1
9847,86,38,1
9848,92,38,1
9849,102,42,1
9850,104,50,1
9851,98,40,1
9852,122,48,1
9853,100,48,1
9854,92,42,1
9855,98,34,1
9856,100,40,1
9857,96,34,1
9858,104,46,1
9859,84,26,1
9860,96,36,1
9861,90,26,1
9862,100,36,1
9863,96,38,1
9864,90,38,1
9865,114,30,1
9866,100,46,1
9867,90,28,1
9868,86,30,1
9869,110,38,1
9870,104,42,1
9871,98,38,1
9872,102,34,1
9873,86,42,1
9874,92,36,1
9875,94,38,1
9876,116,42,1
9877,100,38,1
9878,96,44,1
9879,96,44,1
9880,100,48,1
9881,90,36,1
9882,96,48,1
9883,94,34,1
9884,106,36,1
9885,96,34,1
9886,86,26,1
9887,82,32,1
9888,94,34,1
9889,94,40,1
9890,120,44,1
9891,100,44,1
9892,96,42,1
9893,94,44,1
9894,104,36,1
9895,110,38,1
9896,98,38,1
9897,90,30,1
9898,86,36,1
9899,98,34,1
9900,96,42,1
9901,108,34,1
9902,106,36,1
9903,96,40,1
9904,96,38,1
9905,88,26,1
9906,100,36,1
9907,92,46,1
9908,100,48,1
9909,88,26,1
9910,92,36,1
9911,98,48,1
9912,106,42,1
9913,92,24,1
9914,106,34,1
9915,92,24,1
9916,96,36,1
9917,86,30,1
9918,94,28,1
9919,86,40,1
9920,122,56,1
9921,94,38,1
9922,100,46,1
9923,98,48,1
9924,94,40,1
9925,94,30,1
9926,104,44,1
9927,98,32,1
9928,86,44,1
9929,94,44,1
9930,86,38,1
9931,94,46,1
9932,108,40,1
9933,94,42,1
9934,100,40,1
9935,114,44,1
9936,84,36,1
9937,98,42,1
9938,92,32,1
9939,94,34,1
9940,92,42,1
9941,96,46,1
9942,96,40,1
9943,94,44,1
9944,94,32,1
9945,102,38,1
9946,98,42,1
9947,102,46,1
9948,98,36,1
9949,102,46,1
9950,92,24,1
9951,104,46,1
9952,98,44,1
9953,94,32,1
9954,98,54,1
9955,94,30,1
9956,80,30,1
9957,96,32,1
9958,118,52,1
9959,100,48,1
9960,96,38,1
9961,88,40,1
9962,96,34,1
9963,102,36,1
9964,104,34,1
9965,92,46,1
9966,98,46,1
9967,122,40,1
9968,98,42,1
9969,90,40,1
9970,94,32,1
9971,88,38,1
9972,90,44,1
9973,98,50,1
9974,90,32,1
9975,102,32,1
9976,104,38,1
9977,94,24,1
9978,88,32,1
9979,94,28,1
9980,100,46,1
9981,100,36,1
9982,98,34,1
9983,106,32,1
9984,90,40,1
9985,90,26,1
9986,108,46,1
9987,92,40,1
9988,98,42,1
9989,96,46,1
9990,98,36,1
9991,100,34,1
9992,104,48,1
9993,100,44,1
9994,98,40,1
9995,88,28,1
9996,90,36,1
9997,100,32,1
9998,102,46,1
9999,106,40,1
10000,86,36,1
